ID,Contractee,Contractor,CPV,Type,Country,Nuts,Value,Currency,Value in EUR
437452-2020,Centre hospitalier régional universitaire de Tours,LM plastiques,44617100,SUPPLIES,FR,FRB04,1889.0,EUR,1889.0
437452-2020,Centre hospitalier régional universitaire de Tours,Dejoie,44617100,SUPPLIES,FR,FRB04,10050.0,EUR,10050.0
437452-2020,Centre hospitalier régional universitaire de Tours,Cenpac,44617100,SUPPLIES,FR,FRB04,11309.0,EUR,11309.0
437452-2020,Centre hospitalier régional universitaire de Tours,Hanova,44617100,SUPPLIES,FR,FRB04,45367.0,EUR,45367.0
437452-2020,Centre hospitalier régional universitaire de Tours,Less France,44617100,SUPPLIES,FR,FRB04,2446.0,EUR,2446.0
437452-2020,Centre hospitalier régional universitaire de Tours,Scitex Box,44617100,SUPPLIES,FR,FRB04,7779.0,EUR,7779.0
437452-2020,Centre hospitalier régional universitaire de Tours,Cristal distribution,44617100,SUPPLIES,FR,FRB04,4529.0,EUR,4529.0
439470-2020,Land Hessen vertreten durch das HCC Hessisches Competence Center für Neue Verwaltungssteuerung – Zentrale Beschaffung,Bietergemeinschaft Sturm & Hevelke,79410000,SERVICES,DE,DE7,323974.5,EUR,323974.5
437856-2020,Mairie de Carquefou,Sider,44115200,SUPPLIES,FR,FRG01,64000.0,EUR,64000.0
439180-2020,Regia Națională a Pădurilor – Romsilva R.A.,Forestbrod,77211100,SERVICES,RO,RO321,38903.0,RON,7875.1
437815-2020,Dirección General — Osakidetza,Werfen España S. A. U.,33696500,SUPPLIES,ES,ES21,5500000.0,EUR,5500000.0
436473-2020,Stadt Freiburg i. Br. — Vergabemanagement,Becker GmbH,45262100,WORKS,DE,DE131,140150.19,EUR,140150.19
437883-2020,Nemocnica s poliklinikou sv. Barbory Rožňava a.s.,Siemens Healthcare s. r. o.,33110000,SUPPLIES,SK,SK042,39500.0,EUR,39500.0
437883-2020,Nemocnica s poliklinikou sv. Barbory Rožňava a.s.,Bluemed s.r.o.,33110000,SUPPLIES,SK,SK042,26250.0,EUR,26250.0
437883-2020,Nemocnica s poliklinikou sv. Barbory Rožňava a.s.,Bluemed s.r.o.,33110000,SUPPLIES,SK,SK042,118250.0,EUR,118250.0
437883-2020,Nemocnica s poliklinikou sv. Barbory Rožňava a.s.,Bluemed s.r.o.,33110000,SUPPLIES,SK,SK042,32916.67,EUR,32916.67
437883-2020,Nemocnica s poliklinikou sv. Barbory Rožňava a.s.,NRSYS s.r.o.,33110000,SUPPLIES,SK,SK042,103333.33,EUR,103333.33
439059-2020,In.Va. SpA — Centrale unica di committenza regionale per servizi e forniture,Nadir Pernettaz,92610000,SERVICES,IT,ITC20,109385.98,EUR,109385.98
436365-2020,CASA A/S,Vindfast Aps,45000000,WORKS,DK,DK042,428150.0,DKK,57392.76
439080-2020,Lietuvos automobilių kelių direkcija prie Susisiekimo ministerijos,AAS „BTA Baltic Insurance Company“ filialas Lietuvoje,66516000,SERVICES,LT,LT,29998.0,EUR,29998.0
439298-2020,Dirección General de Carreteras,U. T. E. ALVAC-Martín Casillas,50230000,SERVICES,ES,ES300,8609881.45,EUR,8609881.45
439187-2020,Département de Mayotte,Sos Insectes,90923000,SERVICES,FR,FRY50,8000.0,EUR,8000.0
439187-2020,Département de Mayotte,Sos Insectes,90923000,SERVICES,FR,FRY50,8000.0,EUR,8000.0
439201-2020,Regia Națională a Pădurilor – Romsilva R.A.,Cosmiconstruct,77211100,SERVICES,RO,RO321,23500.0,RON,4757.09
440844-2020,The Common Services Agency (more commonly known as NHS National Services Scotland) (‘NSS’),Capgemini UK plc,79512000,SERVICES,UK,UKM,500000.0,GBP,588235.29
439623-2020,Polska Agencja Rozwoju Przedsiębiorczości,PBS Sp. z o. o.,79300000,SERVICES,PL,PL,930000.0,PLN,200863.93
437505-2020,Komenda Wojewódzka Policji we Wrocławiu,Olprint Sp. z o.o.,42962000,SUPPLIES,PL,PL51,282714.84,PLN,61061.52
437505-2020,Komenda Wojewódzka Policji we Wrocławiu,Copy.Net.pl Piotr Sójka,42962000,SUPPLIES,PL,PL51,43470.0,PLN,9388.77
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,EQUIPOS MEDICO BIOLOGICOS BCN SL,33169000,SUPPLIES,ES,ES523,135020.0,EUR,135020.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,137600.0,EUR,137600.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Molnlycke Health Care S.L,33169000,SUPPLIES,ES,ES523,137428.0,EUR,137428.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,SUMINISTROS HOSPITALARIOS S.A.,33169000,SUPPLIES,ES,ES523,104060.0,EUR,104060.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,EQUIPOS MEDICO BIOLOGICOS BCN SL,33169000,SUPPLIES,ES,ES523,12640.0,EUR,12640.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,12800.0,EUR,12800.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Molnlycke Health Care S.L,33169000,SUPPLIES,ES,ES523,12784.0,EUR,12784.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,SUMINISTROS HOSPITALARIOS S.A.,33169000,SUPPLIES,ES,ES523,12000.0,EUR,12000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,464400.0,EUR,464400.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,541800.0,EUR,541800.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,25600.0,EUR,25600.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,600000.0,EUR,600000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,296940.0,EUR,296940.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,606000.0,EUR,606000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,5000.0,EUR,5000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,92160.0,EUR,92160.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,92160.0,EUR,92160.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,940800.0,EUR,940800.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,940800.0,EUR,940800.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,3840.0,EUR,3840.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,3840.0,EUR,3840.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,307200.0,EUR,307200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,307200.0,EUR,307200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,1459200.0,EUR,1459200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,1459200.0,EUR,1459200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,7680.0,EUR,7680.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,7680.0,EUR,7680.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,33264.0,EUR,33264.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,36960.0,EUR,36960.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,26460.0,EUR,26460.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,127008.0,EUR,127008.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,48384.0,EUR,48384.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,48384.0,EUR,48384.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,1575840.0,EUR,1575840.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,1575840.0,EUR,1575840.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,448000.0,EUR,448000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,448000.0,EUR,448000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,302400.0,EUR,302400.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,302400.0,EUR,302400.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,JOHNSON & JOHNSON SA,33169000,SUPPLIES,ES,ES523,2016.0,EUR,2016.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,2016.0,EUR,2016.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,5280.0,EUR,5280.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,35640.0,EUR,35640.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,79200.0,EUR,79200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,50320.0,EUR,50320.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,DEXTRO MEDICA S.L.,33169000,SUPPLIES,ES,ES523,4600.0,EUR,4600.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,5000.0,EUR,5000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,DEXTRO MEDICA S.L.,33169000,SUPPLIES,ES,ES523,27000.0,EUR,27000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,28000.0,EUR,28000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,DEXTRO MEDICA S.L.,33169000,SUPPLIES,ES,ES523,1080.0,EUR,1080.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,25200.0,EUR,25200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDICAL CAÑADA S.L.,33169000,SUPPLIES,ES,ES523,32200.0,EUR,32200.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,42000.0,EUR,42000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,Applied Medical Distribution Europe B.V. Sucursal en España,33169000,SUPPLIES,ES,ES523,28800.0,EUR,28800.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDICAL CAÑADA S.L.,33169000,SUPPLIES,ES,ES523,33600.0,EUR,33600.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,38400.0,EUR,38400.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDICAL CAÑADA S.L.,33169000,SUPPLIES,ES,ES523,42000.0,EUR,42000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDTRONIC IBÉRICA S.A.,33169000,SUPPLIES,ES,ES523,60000.0,EUR,60000.0
437581-2020,Subsecretaría de la Consellería de Sanidad y Salud Pública,MEDICAL CAÑADA S.L.,33169000,SUPPLIES,ES,ES523,58800.0,EUR,58800.0
439545-2020,Stadt Flörsheim am Main – Eigenbetrieb Stadtwerke,ARGE Rhein-Main GbR,90500000,SERVICES,DE,DE71A,0.01,EUR,0.01
439545-2020,Stadt Flörsheim am Main – Eigenbetrieb Stadtwerke,REMONDIS Trade and Sales GmbH,90500000,SERVICES,DE,DE71A,0.01,EUR,0.01
439409-2020,DIR interrégionale services pénitentiaires,La foncière numérique,71241000,SERVICES,FR,FR,159550.0,EUR,159550.0
439762-2020,Visesa — Departamento de Atención al Cliente,Servicios Integrales de Atención al Cliente y Ventas Xupera XXI S. A.,64214200,SERVICES,ES,ES211,72030.99,EUR,72030.99
436531-2020,Braunschweig – FB Hochbau- und Gebäudemanagement,Towers GmbH,45262320,WORKS,DE,DE911,30110.87,EUR,30110.87
439477-2020,Regia Națională a Pădurilor – Romsilva RA,Negro Pal Universal,77211100,SERVICES,RO,RO321,39311.0,RON,7957.69
439638-2020,Община Попово,ЕТ „Транспортсервиз — Станислав Колев“,60130000,SERVICES,BG,BG334,19364.8,BGN,9880.0
439638-2020,Община Попово,ЕТ „Транспортсервиз — Станислав Колев“,60130000,SERVICES,BG,BG334,20520.0,BGN,10469.39
439638-2020,Община Попово,ЕТ „Транспортсервиз — Станислав Колев“,60130000,SERVICES,BG,BG334,33744.0,BGN,17216.33
439569-2020,Gmina Kotuń,EkoTeam Sp. z o.o.,90500000,SERVICES,PL,PL925,2681040.0,PLN,579058.32
436366-2020,Communauté de communes de l'Île de Ré,Menuiserie Da Silva,45421000,WORKS,FR,FRI32,394499.36,EUR,394499.36
436366-2020,Communauté de communes de l'Île de Ré,VTI,45421000,WORKS,FR,FRI32,68652.4,EUR,68652.4
439728-2020,Stichting ROC West-Brabant handelend onder naam Curio,Kropman Installatietechniek bv (Kropman Installatietechniek bv),50000000,SERVICES,NL,NL,1635785.0,EUR,1635785.0
437727-2020,AOK Bremen/Bremerhaven,axicorp Pharma BV,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,NMG Pharma GmbH,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Haemato Pharm,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Originalis B.V.,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,INOPHA GmbH,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Ferring Arzneimittel GmbH,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Haemato Pharm,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,cc Pharma,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Accord Healthcare GmbH,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437727-2020,AOK Bremen/Bremerhaven,Abacus Medicine,33600000,SUPPLIES,DE,DE,1.0,EUR,1.0
437947-2020,Univerzita Palackého v Olomouci,MIT spol. s r. o.,38600000,SUPPLIES,CZ,CZ071,1430000.0,CZK,56633.66
437516-2020,Министерство на труда и социалната политика,„Ронос“ ООД,30125100,SUPPLIES,BG,BG411,100000.0,BGN,51020.41
437425-2020,Huoltovarmuuskeskus,Logonet Oy,33000000,SUPPLIES,FI,FI1B,5875000.0,EUR,5875000.0
437542-2020,Hospital General Universitario Gregorio Marañón,Nacatur 2 España S. L.,33194100,SUPPLIES,ES,ES300,266700.0,EUR,266700.0
437542-2020,Hospital General Universitario Gregorio Marañón,Garric Medica S. L.,33194100,SUPPLIES,ES,ES300,3300.0,EUR,3300.0
437542-2020,Hospital General Universitario Gregorio Marañón,Laboratorios Cair España S. L.,33194100,SUPPLIES,ES,ES300,16773.22,EUR,16773.22
437542-2020,Hospital General Universitario Gregorio Marañón,Becton Dickison S. A.,33194100,SUPPLIES,ES,ES300,3024.0,EUR,3024.0
437542-2020,Hospital General Universitario Gregorio Marañón,Oiarso S. Coop.,33194100,SUPPLIES,ES,ES300,6670.0,EUR,6670.0
437542-2020,Hospital General Universitario Gregorio Marañón,Biomédica División Hospitalaria Select,33194100,SUPPLIES,ES,ES300,448.0,EUR,448.0
437542-2020,Hospital General Universitario Gregorio Marañón,ICU Medical Productos Farmacéuticos y Hospitalarios S. L.,33194100,SUPPLIES,ES,ES300,19200.0,EUR,19200.0
437509-2020,Korsør Havn,UN Mobilkraner A/S,42414110,SUPPLIES,DK,DK022,5019000.0,EUR,5019000.0
436525-2020,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,atp GmbH,45231112,WORKS,DE,DE212,1323909.7,EUR,1323909.7
438998-2020,Pohjois-Karjalan hankintatoimi,Ekiman Oy,60100000,SERVICES,FI,FI1D3,120000.0,EUR,120000.0
438998-2020,Pohjois-Karjalan hankintatoimi,Hippy Hippy Shake Oy,60100000,SERVICES,FI,FI1D3,120000.0,EUR,120000.0
440708-2020,Vice-présidence pour les systèmes d’information EPFL — VPSI — Bât MA — Station 8 CH‐1015 Lausanne Suisse,Dell SA,48800000,SUPPLIES,CH,CH0,2087826.57,CHF,2007525.55
436417-2020,Instituto Português de Oncologia de Coimbra Francisco Gentil E. P. E.,Embeiral — Engenharia e Construção S. A.,45215140,WORKS,PT,PT16E,22699530.83,EUR,22699530.83
440776-2020,University of Manchester,Gazprom Energy,9000000,SUPPLIES,UK,UK,3600000.0,GBP,4235294.12
440906-2020,London Borough of Haringey — Passenger Transport Services,Network Cars (Tottenham) Ltd,60170000,SERVICES,UK,UKG13,3.57,GBP,4.2
437793-2020,GCS GRAM,Brasserie Bedague,15800000,SUPPLIES,FR,FRE,5551228.0,EUR,5551228.0
437793-2020,GCS GRAM,BDG,15800000,SUPPLIES,FR,FRE,574357.0,EUR,574357.0
437793-2020,GCS GRAM,Pomona Episaveurs,15800000,SUPPLIES,FR,FRE,1660808.0,EUR,1660808.0
437793-2020,GCS GRAM,Pro à Pro,15800000,SUPPLIES,FR,FRE,428094.0,EUR,428094.0
437793-2020,GCS GRAM,Pro à Pro,15800000,SUPPLIES,FR,FRE,236317.0,EUR,236317.0
437793-2020,GCS GRAM,Cafés Cordier,15800000,SUPPLIES,FR,FRE,515506.0,EUR,515506.0
437793-2020,GCS GRAM,Cafés Cordier,15800000,SUPPLIES,FR,FRE,515506.0,EUR,515506.0
437793-2020,GCS GRAM,Cafés Cordier,15800000,SUPPLIES,FR,FRE,160537.0,EUR,160537.0
437793-2020,GCS GRAM,Pomona Episaveurs,15800000,SUPPLIES,FR,FRE,747126.0,EUR,747126.0
437793-2020,GCS GRAM,Pomona Episaveurs,15800000,SUPPLIES,FR,FRE,21735.0,EUR,21735.0
437793-2020,GCS GRAM,Pro à Pro,15800000,SUPPLIES,FR,FRE,126405.0,EUR,126405.0
437793-2020,GCS GRAM,Pro à Pro,15800000,SUPPLIES,FR,FRE,1702708.0,EUR,1702708.0
437793-2020,GCS GRAM,Pomona Episaveurs,15800000,SUPPLIES,FR,FRE,303282.0,EUR,303282.0
437793-2020,GCS GRAM,Cercle Vert,15800000,SUPPLIES,FR,FRE,46277.0,EUR,46277.0
437793-2020,GCS GRAM,Pro à Pro,15800000,SUPPLIES,FR,FRE,203651.0,EUR,203651.0
437793-2020,GCS GRAM,Cercle Vert,15800000,SUPPLIES,FR,FRE,242818.0,EUR,242818.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,5119.0,EUR,5119.0
437793-2020,GCS GRAM,Menissez,15800000,SUPPLIES,FR,FRE,1946534.0,EUR,1946534.0
437793-2020,GCS GRAM,Menissez,15800000,SUPPLIES,FR,FRE,1.0,EUR,1.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,436669.0,EUR,436669.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,237399.0,EUR,237399.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,815541.0,EUR,815541.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,157580.0,EUR,157580.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,306244.0,EUR,306244.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,207428.0,EUR,207428.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,425388.0,EUR,425388.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,252233.0,EUR,252233.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,81564.0,EUR,81564.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,160001.0,EUR,160001.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,435686.0,EUR,435686.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,1109902.0,EUR,1109902.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,663462.0,EUR,663462.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,1739478.0,EUR,1739478.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,41739487.0,EUR,41739487.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,428315.0,EUR,428315.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,572197.0,EUR,572197.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,420518.0,EUR,420518.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,82759.0,EUR,82759.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,73280.0,EUR,73280.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,89833.0,EUR,89833.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,89227.0,EUR,89227.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,17080.0,EUR,17080.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,336939.0,EUR,336939.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,227906.0,EUR,227906.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,272389.0,EUR,272389.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,102047.0,EUR,102047.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,21409.0,EUR,21409.0
437793-2020,GCS GRAM,Sysco,15800000,SUPPLIES,FR,FRE,11605.0,EUR,11605.0
437793-2020,GCS GRAM,Lionor,15800000,SUPPLIES,FR,FRE,1539627.0,EUR,1539627.0
437793-2020,GCS GRAM,Bigard,15800000,SUPPLIES,FR,FRE,1685000.0,EUR,1685000.0
437793-2020,GCS GRAM,Le Marchand,15800000,SUPPLIES,FR,FRE,1685000.0,EUR,1685000.0
437793-2020,GCS GRAM,Pomona Passion Froid,15800000,SUPPLIES,FR,FRE,1685000.0,EUR,1685000.0
437793-2020,GCS GRAM,Socopa,15800000,SUPPLIES,FR,FRE,1685000.0,EUR,1685000.0
437793-2020,GCS GRAM,Le Marchand,15800000,SUPPLIES,FR,FRE,350000.0,EUR,350000.0
